,Unnamed: 0,composition,mat_id,F_kJ/mol,S _J/K/mol,e_kJ/mol,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),nsites
452,452,FP,g,-296.2824,273.624,32.067,12.0,24.9860825,2.5,16.0,7.5,88.0,0.75,0.89,0.8225,0.75,0.75,3.085,3.05,7.52225,8.015,3.223,1.5,6.0,6.0,2.0,4.0,0.0,6.0,1346.5,2.117,185.3,319.1,0.91085,0.795,0.4561,7.6994,0.13145,197.0,2.135,200.10095,6,11.975359,1,2,1,10,0.5,0.34,0.835,0.5,0.88,1.79,1.46,5.1263,4.79,1.94,3.0,2,2,0,2,0,2,669,2.966,263.9,468.1,1.8183,0.05,0.4018,8.8592,0.2071,236,2.59,256.1279,15,30.973762,3,17,8,93,1.0,1.06,1.24,1.0,1.19,3.98,3.78,10.0854,10.41,4.193,3.0,7,7,2,5,0,7,1681,3.6,317.25,553.15,1.82,0.82,0.657,12.129,0.235,315,3.43,328.1649,9,18.998403,2,15,7,83,0.5,0.72,0.405,0.5,0.31,2.19,2.32,4.9591,5.62,2.253,0.0,5,5,2,3,0,5,1012,0.634,53.35,85.05,0.0017,0.77,0.2552,3.2698,0.0279,79,0.84,72.037,2
453,453,FPS,g,-372.1128,350.231,48.165,13.3333333333333,27.346055,2.66666666666667,16.0,7.33333333333333,88.0,0.833333333333333,0.933333333333333,0.915,0.833333333333333,0.643333333333333,2.91666666666667,2.91666666666667,6.96343333333333,7.41666666666667,3.01166666666667,1.66666666666667,6.0,6.0,2.0,4.0,0.0,6.0,1231.0,2.378,252.183333333333,452.016666666667,1.29723333333333,0.766666666666667,0.876566666666667,8.3996,0.1773,224.333333333333,2.37333333333333,200.204,7,13.067597,1,2,1,10,0.5,0.34,0.835,0.5,0.88,1.79,1.46,5.1263,4.79,1.94,3.0,2,2,0,2,0,2,681,2.966,332.6,632.8,2.0683,0.11,1.4623,8.8592,0.2411,236,2.59,256.1279,16,32.066,3,17,8,93,1.0,1.06,1.24,1.0,1.19,3.98,3.78,10.0854,10.41,4.193,3.0,7,7,2,5,0,7,1681,3.6,385.95,717.85,2.07,0.82,1.7175,12.129,0.269,315,3.43,328.1649,9,18.998403,2,15,7,83,0.5,0.72,0.405,0.5,0.31,2.19,2.32,4.9591,5.62,2.253,0.0,5,5,2,3,0,5,1000,0.634,53.35,85.05,0.0017,0.71,0.2552,3.2698,0.0279,79,0.84,72.037,3
454,454,FPb,g,-327.708,300.766,33.211,45.5,113.0992015,4.0,15.5,6.5,87.0,1.15,1.095,1.2475,1.15,1.34,2.89,2.85,7.4129,7.155,3.0235,1.22,5.5,5.5,2.0,3.5,5.0,5.5,1198.5,3.717,327.0,1049.1,5.70085,0.475,2.5271,90.4849,17.66395,137.5,1.435,181.29265,73,188.201597,4,3,3,12,1.3,0.75,1.685,1.3,0.3,2.18,1.86,5.345,6.51,2.339,2.44,3,3,0,3,10,3,965,6.166,547.3,1928.1,11.3983,0.69,4.5438,174.4302,35.2721,117,1.19,293.7445,82,207.2,6,17,8,93,1.8,1.47,2.09,1.8,1.49,3.98,3.78,10.0854,10.41,4.193,2.44,7,7,2,5,10,7,1681,6.8,600.65,2013.15,11.4,0.82,4.799,177.7,35.3,196,2.03,328.1649,9,18.998403,2,14,5,81,0.5,0.72,0.405,0.5,1.19,1.8,1.92,4.7404,3.9,1.854,0.0,4,4,2,2,0,4,716,0.634,53.35,85.05,0.0017,0.13,0.2552,3.2698,0.0279,79,0.84,34.4204,2
455,455,FS,g,-298.3344,276.39,33.334,12.5,25.5322015,2.5,16.5,7.5,90.5,0.75,0.87,0.7525,0.75,0.81,3.28,3.215,7.9656,8.315,3.391,1.0,6.5,6.5,2.0,4.5,0.0,6.5,1340.5,1.767,219.65,401.45,1.03585,0.765,0.98635,6.5349,0.14845,179.0,1.845,264.2875,7,13.067597,1,1,1,5,0.5,0.3,0.695,0.5,0.76,1.4,1.13,4.2396,4.19,1.604,2.0,1,1,0,1,0,1,681,2.266,332.6,632.8,2.0683,0.11,1.4623,6.5302,0.2411,200,2.01,127.7548,16,32.066,3,17,8,93,1.0,1.02,1.1,1.0,1.19,3.98,3.78,10.0854,10.41,4.193,2.0,7,7,2,5,0,7,1681,2.9,385.95,717.85,2.07,0.82,1.7175,9.8,0.269,279,2.85,328.1649,9,18.998403,2,16,7,88,0.5,0.72,0.405,0.5,0.43,2.58,2.65,5.8458,6.22,2.589,0.0,6,6,2,4,0,6,1000,0.634,53.35,85.05,0.0017,0.71,0.2552,3.2698,0.0279,79,0.84,200.4101,2
456,456,FSi,g,-297.618,274.926,32.293,11.5,23.5419515,2.5,15.5,7.0,85.5,0.8,0.915,0.9125,0.8,0.795,2.94,2.88,7.1353,7.59,3.0545,2.0,5.5,5.5,2.0,3.5,0.0,5.5,1234.0,3.017,868.25,1356.6,1.16585,0.765,25.4026,193.7449,74.01395,265.5,2.735,231.11665,5,9.087097,1,3,2,15,0.6,0.39,1.015,0.6,0.79,2.08,1.8,5.9002,5.64,2.277,4.0,3,3,0,3,0,3,894,4.766,1629.8,2543.1,2.3283,0.11,50.2948,380.9502,147.9721,373,3.79,194.0965,14,28.0855,3,17,8,93,1.1,1.11,1.42,1.1,1.19,3.98,3.78,10.0854,10.41,4.193,4.0,7,7,2,5,0,7,1681,5.4,1683.15,2628.15,2.33,0.82,50.55,384.22,148.0,452,4.63,328.1649,9,18.998403,2,14,6,78,0.5,0.72,0.405,0.5,0.4,1.9,1.98,4.1852,4.77,1.916,0.0,4,4,2,2,0,4,787,0.634,53.35,85.05,0.0017,0.71,0.2552,3.2698,0.0279,79,0.84,134.0684,2
457,457,FSr,g,-315.7032,290.787,33.241,23.5,53.3092015,3.5,9.5,5.0,50.5,1.25,1.315,1.8075,1.25,1.255,2.465,2.455,6.7221,6.205,2.578,1.0,4.5,4.5,2.0,2.5,0.0,4.5,1115.0,14.117,547.75,871.1,1.27085,0.56,4.2776,73.6349,17.66395,121.5,1.28,166.59395,29,68.621597,3,15,6,85,1.5,1.19,2.805,1.5,0.13,3.03,2.65,6.7266,8.41,3.23,2.0,5,5,0,5,0,5,1132,26.966,988.8,1572.1,2.5383,0.52,8.0448,140.7302,35.2721,85,0.88,323.1419,38,87.62,5,17,8,93,2.0,1.91,3.21,2.0,1.32,3.98,3.78,10.0854,10.41,4.193,2.0,7,7,2,5,0,7,1681,27.6,1042.15,1657.15,2.54,0.82,8.3,144.0,35.3,164,1.72,328.1649,9,18.998403,2,2,2,8,0.5,0.72,0.405,0.5,1.19,0.95,1.13,3.3588,2.0,0.963,0.0,2,2,2,0,0,2,549,0.634,53.35,85.05,0.0017,0.3,0.2552,3.2698,0.0279,79,0.84,5.023,2
458,458,FTi,g,-315.33,294.061,37.542,15.5,33.4392015,3.0,10.5,6.0,68.0,0.95,1.02,1.4925,0.95,0.97,2.76,2.82,6.61065,6.93,2.7865,2.0,5.5,4.5,2.0,2.5,1.0,4.5,1170.0,7.617,993.25,1822.6,2.27085,0.67,7.8526,212.1349,10.96395,274.5,2.845,168.08245,13,28.881597,2,13,4,50,0.9,0.6,2.175,0.9,0.44,2.44,1.92,6.9495,6.96,2.813,4.0,3,5,0,5,2,5,1022,13.966,1879.8,3475.1,4.5383,0.3,15.1948,417.7302,21.8721,391,4.01,320.1649,22,47.88,4,17,8,93,1.4,1.32,2.58,1.4,1.19,3.98,3.78,10.0854,10.41,4.193,4.0,7,7,2,5,2,7,1681,14.6,1933.15,3560.15,4.54,0.82,15.45,421.0,21.9,470,4.85,328.1649,9,18.998403,2,4,4,43,0.5,0.72,0.405,0.5,0.75,1.54,1.86,3.1359,3.45,1.38,0.0,4,2,2,0,0,2,659,0.634,53.35,85.05,0.0017,0.52,0.2552,3.2698,0.0279,79,0.84,8.0,2
459,459,FW,g,-331.0836,306.292,36.466,41.5,101.4192015,4.0,11.5,6.0,72.0,0.925,1.01,1.57,0.925,0.965,2.84,2.785,8.43475,7.405,2.8315,2.89,6.5,5.5,2.0,2.5,2.0,4.5,1225.5,5.867,1868.25,3009.1,9.65085,0.475,17.8276,413.6349,87.01395,464.0,4.87,203.46245,65,164.841597,4,11,4,42,0.85,0.58,2.33,0.85,0.45,2.28,1.99,3.3013,6.01,2.723,5.78,1,3,0,5,4,5,911,10.466,3629.8,5848.1,19.2983,0.69,35.1448,820.7302,173.9721,770,8.06,249.4049,74,183.84,6,17,8,93,1.35,1.3,2.735,1.35,1.19,3.98,3.78,10.0854,10.41,4.193,5.78,7,7,2,5,4,7,1681,11.1,3683.15,5933.15,19.3,0.82,35.4,824.0,174.0,849,8.9,328.1649,9,18.998403,2,6,4,51,0.5,0.72,0.405,0.5,0.74,1.7,1.79,6.7841,4.4,1.47,0.0,6,4,2,0,0,2,770,0.634,53.35,85.05,0.0017,0.13,0.2552,3.2698,0.0279,79,0.84,78.76,2
460,460,FZr,g,-320.202,295.294,34.15,24.5,55.1112015,3.5,10.5,6.0,68.5,1.025,1.085,1.615,1.025,1.025,2.655,2.74,6.76875,7.025,2.7565,2.0,5.5,4.5,2.0,2.5,1.0,4.5,1160.5,9.267,1089.25,2367.6,3.25585,0.545,8.5776,30.7349,11.36395,344.0,3.545,184.98745,31,72.225597,3,13,4,49,1.05,0.73,2.42,1.05,0.33,2.65,2.08,6.6333,6.77,2.873,4.0,3,5,0,5,2,5,1041,17.266,2071.8,4565.1,6.5083,0.55,16.6448,54.9302,22.6721,530,5.41,286.3549,40,91.224,5,17,8,93,1.55,1.45,2.825,1.55,1.19,3.98,3.78,10.0854,10.41,4.193,4.0,7,7,2,5,2,7,1681,17.9,2125.15,4650.15,6.51,0.82,16.9,58.2,22.7,609,6.25,328.1649,9,18.998403,2,4,4,44,0.5,0.72,0.405,0.5,0.86,1.33,1.7,3.4521,3.64,1.32,0.0,4,2,2,0,0,2,640,0.634,53.35,85.05,0.0017,0.27,0.2552,3.2698,0.0279,79,0.84,41.81,2
461,461,F2Fe,g,-366.4404,353.805,58.125,14.6666666666667,31.2812686666667,2.66666666666667,14.0,6.66666666666667,80.3333333333333,0.8,0.87,0.973333333333333,0.8,1.02333333333333,3.26333333333333,3.07666666666667,7.86326666666667,8.29333333333333,3.39533333333333,1.92666666666667,7.33333333333333,6.33333333333333,2.0,3.33333333333333,2.0,5.33333333333333,1374.66666666667,3.22266666666667,638.283333333333,1064.41666666667,2.62113333333333,0.693333333333333,4.77013333333333,118.7132,26.7519333333333,192.0,1.98666666666667,223.704933333333,17,36.848597,2,9,4,38,0.9,0.45,1.705,0.9,0.5,2.15,2.11,6.6664,6.35,2.393,5.78,1,2,0,5,6,5,919,7.766,1754.8,2938.1,7.8583,0.38,13.5448,346.3302,80.1721,339,3.44,313.3799,26,55.847,4,17,8,93,1.4,1.17,2.11,1.4,1.19,3.98,3.78,10.0854,10.41,4.193,5.78,8,7,2,5,6,7,1681,8.4,1808.15,3023.15,7.86,0.82,13.8,349.6,80.2,418,4.28,328.1649,9,18.998403,2,8,4,55,0.5,0.72,0.405,0.5,0.69,1.83,1.67,3.419,4.06,1.8,0.0,7,5,2,0,0,2,762,0.634,53.35,85.05,0.0017,0.44,0.2552,3.2698,0.0279,79,0.84,14.785,3
462,462,H2F2Si,g,-369.7752,369.923,74.132,6.8,13.6196372,1.8,10.0,7.2,89.6,0.52,0.658,0.946,0.52,0.596,2.852,2.748,7.74256,7.99,2.9804,0.8,4.0,4.0,1.6,2.4,0.0,4.0,1354.6,1.6136,363.59,567.75,0.46670796,6.1916,10.235552,78.331664,29.68376,209.2,1.262,187.18724,13,27.07756,2,16,2,15,0.85,0.74,1.015,0.85,1.09,2.08,1.8,5.9002,5.64,2.277,4.0,6,6,1,5,0,6,894,4.766,1669.1,2607.9,2.3299301,13.594,50.49132,383.77064,147.9721,373,4.63,255.3959,14,28.0855,3,17,8,93,1.1,1.11,1.42,1.1,1.19,3.98,3.78,10.0854,10.41,4.193,4.0,7,7,2,5,0,7,1681,5.4,1683.15,2628.15,2.33,14.304,50.55,384.22,148.0,452,4.63,328.1649,1,1.00794,1,1,6,78,0.25,0.37,0.405,0.25,0.1,1.9,1.98,4.1852,4.77,1.916,0.0,1,1,1,0,0,1,787,0.634,14.05,20.25,6.99e-05,0.71,0.05868,0.44936,0.0279,79,0.0,72.769,5
463,463,F2Hg,g,-370.7748,353.937,53.95,32.6666666666667,79.5289353333333,3.33333333333333,15.3333333333333,6.66666666666667,85.6666666666667,0.833333333333333,0.976666666666667,1.07333333333333,0.833333333333333,1.07,3.32,3.01666666666667,9.47256666666667,8.57666666666667,3.382,1.48,8.66666666666667,5.0,2.0,3.33333333333333,3.33333333333333,5.33333333333333,1456.33333333333,2.22266666666667,113.65,266.75,4.50113333333333,0.593,0.935133333333333,21.9228666666667,2.7986,73.0,0.783333333333333,202.109933333333,71,181.591597,4,5,4,22,1.0,0.77,2.005,1.0,0.36,1.98,2.29,1.8385,5.5,2.433,4.44,5,6,0,5,10,5,674,4.766,180.9,545.1,13.4983,0.681,2.0398,55.9592,8.3121,18,0.17,378.1649,80,200.59,6,17,8,93,1.5,1.49,2.41,1.5,1.19,3.98,3.78,10.0854,10.41,4.193,4.44,12,7,2,5,10,7,1681,5.4,234.25,630.15,13.5,0.82,2.295,59.229,8.34,79,0.84,328.1649,9,18.998403,2,12,4,71,0.5,0.72,0.405,0.5,0.83,2.0,1.49,8.2469,4.91,1.76,0.0,7,1,2,0,0,2,1007,0.634,53.35,85.05,0.0017,0.139,0.2552,3.2698,0.0279,61,0.67,-50.0,3
464,464,F2K2,g,-446.2848,433.494,73.908,14.0,29.0483515,3.0,9.0,4.5,48.0,1.35,1.375,2.0475,1.35,1.355,2.4,2.29,6.4368,6.415,2.4635,0.5,4.0,4.0,1.5,2.5,0.0,4.0,1050.0,22.017,194.875,559.1,0.43085,0.785,1.2946,41.5699,51.21395,84.5,0.887,188.27395,10,20.099897,2,16,7,90,1.7,1.31,3.285,1.7,0.33,3.16,2.98,7.2972,7.99,3.459,1.0,6,6,1,5,0,6,1262,42.766,283.05,948.1,0.8583,0.07,2.0788,76.6002,102.3721,11,0.094,279.7819,19,39.0983,4,17,8,93,2.2,2.03,3.69,2.2,1.52,3.98,3.78,10.0854,10.41,4.193,1.0,7,7,2,5,0,7,1681,43.4,336.4,1033.15,0.86,0.82,2.334,79.87,102.4,90,0.934,328.1649,9,18.998403,2,1,1,3,0.5,0.72,0.405,0.5,1.19,0.82,0.8,2.7882,2.42,0.734,0.0,1,1,1,0,0,1,419,0.634,53.35,85.05,0.0017,0.75,0.2552,3.2698,0.0279,79,0.84,48.383,4
465,465,F2Li2,g,-366.546,363.43,69.571,6.0,12.9697015,2.0,9.0,4.5,47.0,0.975,1.175,1.0075,0.975,1.045,2.48,2.34,6.65385,6.71,2.5525,0.5,4.0,4.0,1.5,2.5,0.0,4.0,1100.5,12.467,253.5,850.1,0.27235,2.21,1.6276,74.5949,42.36395,120.0,1.235,193.89875,6,12.057403,0,16,7,92,0.95,0.91,1.205,0.95,0.29,3.0,2.88,6.8631,7.4,3.281,1.0,6,6,1,5,0,6,1161,23.666,400.3,1530.1,0.5413,2.78,2.7448,142.6502,84.6721,82,0.79,268.5323,9,18.998403,2,17,8,93,1.45,1.63,1.61,1.45,1.19,3.98,3.78,10.0854,10.41,4.193,1.0,7,7,2,5,0,7,1681,24.3,453.65,1615.15,0.543,3.6,3.0,145.92,84.7,161,1.63,328.1649,3,6.941,2,1,1,1,0.5,0.72,0.405,0.5,0.9,0.98,0.9,3.2223,3.01,0.912,0.0,1,1,1,0,0,1,520,0.634,53.35,85.05,0.0017,0.82,0.2552,3.2698,0.0279,79,0.84,59.6326,4
466,466,F2Mg,g,-348.4212,331.59,49.487,10.0,20.7672686666667,2.33333333333333,12.0,6.0,84.6666666666667,0.833333333333333,0.933333333333333,0.946666666666666,0.833333333333333,1.08,3.09,2.95666666666667,7.7151,8.19,3.22633333333333,0.666666666666667,5.33333333333333,5.33333333333333,2.0,3.33333333333333,0.0,5.33333333333333,1366.66666666667,3.956,342.95,511.083333333333,0.581133333333333,0.886666666666667,3.1548,44.6465333333333,52.0186,102.0,1.06333333333333,205.443266666667,3,5.306597,1,15,6,25,1.0,0.64,1.625,1.0,0.33,2.67,2.47,7.1109,6.66,2.9,2.0,5,5,0,5,0,5,943,9.966,868.8,1278.1,1.7383,0.2,8.6988,124.1302,155.9721,69,0.67,368.1649,12,24.305,3,17,8,93,1.5,1.36,2.03,1.5,1.19,3.98,3.78,10.0854,10.41,4.193,2.0,7,7,2,5,0,7,1681,10.6,922.15,1363.15,1.74,1.02,8.954,127.4,156.0,148,1.51,328.1649,9,18.998403,2,2,2,68,0.5,0.72,0.405,0.5,0.86,1.31,1.31,2.9745,3.75,1.293,0.0,2,2,2,0,0,2,738,0.634,53.35,85.05,0.0017,0.82,0.2552,3.2698,0.0279,79,0.84,-40.0,3
467,467,F2Mo,g,-372.492,356.26,55.021,20.0,44.645602,3.0,13.3333333333333,6.66666666666667,78.6666666666667,0.816666666666667,0.913333333333333,1.17666666666667,0.816666666666667,1.05666666666667,3.37333333333333,3.16666666666667,7.90853333333333,8.24,3.28533333333333,1.92666666666667,6.66666666666667,6.0,1.66666666666667,3.33333333333333,1.66666666666667,5.0,1348.66666666667,4.68933333333333,998.95,1685.08333333333,3.40113333333333,0.63,10.8368,201.5132,46.0186,272.0,2.83333333333333,242.809933333333,33,76.941597,3,11,4,43,0.95,0.58,2.315,0.95,0.4,1.82,1.84,6.5306,6.51,2.723,5.78,1,3,1,5,5,6,997,12.166,2836.8,4800.1,10.1983,0.57,31.7448,594.7302,137.9721,579,5.98,256.0649,42,95.94,5,17,8,93,1.45,1.3,2.72,1.45,1.19,3.98,3.78,10.0854,10.41,4.193,5.78,7,7,2,5,5,7,1681,12.8,2890.15,4885.15,10.2,0.82,32.0,598.0,138.0,658,6.82,328.1649,9,18.998403,2,6,4,50,0.5,0.72,0.405,0.5,0.79,2.16,1.94,3.5548,3.9,1.47,0.0,6,4,1,0,0,1,684,0.634,53.35,85.05,0.0017,0.25,0.2552,3.2698,0.0279,79,0.84,72.1,3
468,468,F2N,g,-336.8652,319.548,46.593,8.33333333333333,17.3345153333333,2.0,16.3333333333333,7.66666666666667,89.3333333333333,0.55,0.73,0.45,0.55,0.893333333333333,3.66666666666667,3.47,9.01806666666667,9.37333333333333,3.81733333333333,1.0,6.33333333333333,6.33333333333333,2.0,4.33333333333333,0.0,6.33333333333333,1588.0,0.789333333333333,56.65,82.4833333333333,0.00155,0.893333333333333,0.290266666666667,3.1108,0.02726,210.333333333333,2.2,218.753266666667,2,4.991663,0,2,1,11,0.15,0.03,0.135,0.15,0.89,0.94,0.93,3.202,3.11,1.127,3.0,2,2,0,2,0,2,279,0.466,9.9,7.7,0.00045,0.22,0.1052,0.477,0.00192,394,4.08,328.2349,9,18.998403,2,17,8,93,0.65,0.75,0.54,0.65,1.19,3.98,3.78,10.0854,10.41,4.193,3.0,7,7,2,5,0,7,1681,1.1,63.25,85.05,0.0017,1.04,0.3604,3.2698,0.0279,473,4.92,328.1649,7,14.00674,2,15,7,82,0.5,0.72,0.405,0.5,0.3,3.04,2.85,6.8834,7.3,3.066,0.0,5,5,2,3,0,5,1402,0.634,53.35,77.35,0.00125,0.82,0.2552,2.7928,0.02598,79,0.84,-0.07,3
469,469,F2N2,g,-360.2484,352.784,63.092,8.0,16.5025715,2.0,16.0,7.5,87.5,0.575,0.735,0.4725,0.575,0.745,3.51,3.315,8.4844,8.855,3.6295,1.5,6.0,6.0,2.0,4.0,0.0,6.0,1541.5,0.867,58.3,81.2,0.001475,0.93,0.3078,3.0313,0.02694,276.0,2.88,164.04745,2,4.991663,0,2,1,11,0.15,0.03,0.135,0.15,0.89,0.94,0.93,3.202,3.11,1.127,3.0,2,2,0,2,0,2,279,0.466,9.9,7.7,0.00045,0.22,0.1052,0.477,0.00192,394,4.08,328.2349,9,18.998403,2,17,8,93,0.65,0.75,0.54,0.65,1.19,3.98,3.78,10.0854,10.41,4.193,3.0,7,7,2,5,0,7,1681,1.1,63.25,85.05,0.0017,1.04,0.3604,3.2698,0.0279,473,4.92,328.1649,7,14.00674,2,15,7,82,0.5,0.72,0.405,0.5,0.3,3.04,2.85,6.8834,7.3,3.066,0.0,5,5,2,3,0,5,1402,0.634,53.35,77.35,0.00125,0.82,0.2552,2.7928,0.02598,79,0.84,-0.07,4
470,470,F2N2,g,-364.8084,357.103,63.715,8.0,16.5025715,2.0,16.0,7.5,87.5,0.575,0.735,0.4725,0.575,0.745,3.51,3.315,8.4844,8.855,3.6295,1.5,6.0,6.0,2.0,4.0,0.0,6.0,1541.5,0.867,58.3,81.2,0.001475,0.93,0.3078,3.0313,0.02694,276.0,2.88,164.04745,2,4.991663,0,2,1,11,0.15,0.03,0.135,0.15,0.89,0.94,0.93,3.202,3.11,1.127,3.0,2,2,0,2,0,2,279,0.466,9.9,7.7,0.00045,0.22,0.1052,0.477,0.00192,394,4.08,328.2349,9,18.998403,2,17,8,93,0.65,0.75,0.54,0.65,1.19,3.98,3.78,10.0854,10.41,4.193,3.0,7,7,2,5,0,7,1681,1.1,63.25,85.05,0.0017,1.04,0.3604,3.2698,0.0279,473,4.92,328.1649,7,14.00674,2,15,7,82,0.5,0.72,0.405,0.5,0.3,3.04,2.85,6.8834,7.3,3.066,0.0,5,5,2,3,0,5,1402,0.634,53.35,77.35,0.00125,0.82,0.2552,2.7928,0.02598,79,0.84,-0.07,4
471,471,F2Na2,g,-404.2704,396.81,71.902,10.0,20.9940855,2.5,9.0,4.5,47.5,1.15,1.13,1.5275,1.15,1.175,2.455,2.335,6.3116,6.63,2.531,0.5,4.0,4.0,1.5,2.5,0.0,4.0,1088.5,12.117,212.15,620.6,0.48635,1.025,1.4266,50.1149,70.51395,94.0,0.9765,190.51595,2,3.991365,1,16,7,91,1.3,0.82,2.245,1.3,0.03,3.05,2.89,7.5476,7.56,3.324,1.0,6,6,1,5,0,6,1185,22.966,317.6,1071.1,0.9693,0.41,2.3428,93.6902,140.9721,30,0.273,275.2979,11,22.989768,3,17,8,93,1.8,1.54,2.65,1.8,1.19,3.98,3.78,10.0854,10.41,4.193,1.0,7,7,2,5,0,7,1681,23.6,370.95,1156.15,0.971,1.23,2.598,96.96,141.0,109,1.113,328.1649,9,18.998403,2,1,1,2,0.5,0.72,0.405,0.5,1.16,0.93,0.89,2.5378,2.85,0.869,0.0,1,1,1,0,0,1,496,0.634,53.35,85.05,0.0017,0.82,0.2552,3.2698,0.0279,79,0.84,52.867,4
472,472,F2O,g,-335.2464,319.156,47.741,8.66666666666667,17.9987353333333,2.0,16.6666666666667,7.66666666666667,91.0,0.533333333333333,0.723333333333333,0.425,0.533333333333333,1.19666666666667,3.8,3.62666666666667,9.5137,9.45333333333333,3.99866666666667,0.0,6.66666666666667,6.66666666666667,2.0,4.66666666666667,0.0,6.66666666666667,1558.66666666667,0.687,53.8166666666667,86.75,0.00161,0.853333333333333,0.24433,3.3165,0.027513333333333,135.666666666667,1.43333333333333,265.7686,1,2.999003,0,1,1,6,0.1,0.01,0.06,0.1,0.02,0.54,0.46,1.7151,2.87,0.583,0.0,1,1,0,1,0,1,367,0.159,1.4,5.10000000000001,0.00027,0.1,0.03261,0.1401,0.00116,170,1.78,187.1889,9,18.998403,2,17,8,93,0.6,0.73,0.465,0.6,1.21,3.98,3.78,10.0854,10.41,4.193,0.0,7,7,2,5,0,7,1681,0.793,54.75,90.15,0.0017,0.92,0.2552,3.4099,0.0279,249,2.62,328.1649,8,15.9994,2,16,7,87,0.5,0.72,0.405,0.5,1.19,3.44,3.32,8.3703,7.54,3.61,0.0,6,6,2,4,0,6,1314,0.634,53.35,85.05,0.00143,0.82,0.22259,3.2698,0.02674,79,0.84,140.976,3
