,Unnamed: 0,mat_id,composition,volume,density_atomic,density,nsites,crys_sys,spc_grp,A_lat,B_lat,C_lat,alpha,beta,gamma,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,total_magnetization,total_magnetization_normalized_vol,num_magnetic_sites,num_unique_magnetic_sites,min_bond,max_bond,mean_bond,varience_bond,valence_density,electron_density,gilman_density,outer_density,reduced_valence_density,reduced_electron_density,reduced_gilman_density,reduced_outer_density,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),F_kJ/mol,S _J/K/mol,c_v_J/K/mol,e_kJ/mol
20,288,mp-10914,K12 Cu20 O16,941.437510276757,19.6132814640991,3.52077051239991,48,2.0,14,7.324208,9.547263,14.0714124074875,73.094320661753,90.0,90.0,-4.73283680895833,-1.09833805595833,0.0,1.1967,0.0024426,2.594542891415e-06,0,0,1.82487419965162,3.17382905488889,2.37937594949356,0.251725267036482,0.348403368698977,0.994224247262934,0.212441078474986,0.101971717667993,1.94086303247167,5.53856036095575,1.18345306858029,0.568057472918538,19.500000000000004,41.58520833333333,3.333333333333333,10.166666666666668,4.25,56.41666666666667,1.3125000000000002,1.2383333333333333,1.9275,1.3125000000000002,1.0791666666666666,2.143333333333333,1.7566666666666666,5.013691666666666,4.984999999999999,2.1576666666666666,2.516666666666667,6.833333333333334,3.083333333333333,1.3333333333333337,1.3333333333333333,4.166666666666667,2.666666666666667,853.1666666666667,13.906,667.4125000000001,1471.7333333333331,3.94881,0.6525,6.095196666666667,146.22913333333335,192.69224666666668,246.3333333333333,2.561,108.769,21.0,47.5466,2.0,15.0,6.0,84.0,1.6,1.2999999999999998,3.225,1.6,0.81,2.62,2.52,5.5821000000000005,5.12,2.876,5.44,10.0,5.0,1.0,4.0,10.0,5.0,895.0,42.607,1301.4,2750.0,8.958570000000002,0.54,12.82741,296.8901,400.97326,248.0,2.556,92.593,29.0,63.546,4.0,16.0,7.0,87.0,2.2,2.03,3.69,2.2,1.52,3.44,3.32,8.3703,7.54,3.61,5.44,11.0,6.0,2.0,4.0,10.0,6.0,1314.0,43.4,1356.15,2840.15,8.96,0.92,13.05,300.3,401.0,338.0,3.49,140.976,8.0,15.9994,2.0,1.0,1.0,3.0,0.6,0.73,0.465,0.6,0.71,0.82,0.8,2.7882,2.42,0.734,0.0,1.0,1.0,1.0,0.0,0.0,1.0,419.0,0.793,54.75,90.15,0.00143,0.38,0.22259,3.4099,0.02674,90.0,0.934,48.383,-17.7458548,1465.7860699,1017.0333313,421.9899662
21,328,mp-1265,Mg1 O1,18.4427700910204,9.2213850455102,3.62890338195232,2,7.0,225,2.9656084632979,2.96560841422867,2.96560719,59.9999915226412,59.9999921987822,59.9999878118217,-6.32752468,-3.054040299375,0.0,4.4292,0.0,0.0,0,0,2.09700139267612,2.09700139267612,2.09700139267612,0.0,0.433774317009738,1.08443579252435,0.0,0.325330737757304,1.10226136631062,2.75565341577655,0.0,0.826696024732966,10.0,20.1522,2.5,9.0,4.5,77.5,1.05,1.045,1.2474999999999998,1.05,1.035,2.375,2.315,5.6724,5.645,2.4515,1.0,4.0,4.0,2.0,2.0,0.0,4.0,1026.0,5.6965,488.45,726.6500000000001,0.870715,0.97,4.5882950000000005,65.40495,78.01337,198.5,2.065,50.488,4.0,8.3056,1.0,14.0,5.0,19.0,0.9,0.6300000000000001,1.5649999999999995,0.9,0.35,2.13,2.01,5.3958,3.79,2.317,2.0,4.0,4.0,0.0,4.0,0.0,4.0,576.0,9.807,867.4,1273.0,1.73857,0.0999999999999999,8.73141,123.9901,155.97326,101.0,1.11,180.976,12.0,24.305,3.0,16.0,7.0,87.0,1.5,1.36,2.03,1.5,1.21,3.44,3.32,8.3703,7.54,3.61,2.0,6.0,6.0,2.0,4.0,0.0,6.0,1314.0,10.6,922.15,1363.15,1.74,1.02,8.954,127.4,156.0,249.0,2.62,140.976,8.0,15.9994,2.0,2.0,2.0,68.0,0.6,0.73,0.465,0.6,0.86,1.31,1.31,2.9745,3.75,1.293,0.0,2.0,2.0,2.0,0.0,0.0,2.0,738.0,0.793,54.75,90.15,0.00143,0.92,0.22259,3.4099,0.02674,148.0,1.51,-40.0,10.9236342,27.7512656,37.1529889,19.2490139
22,340,mp-12807,K4 Al4 O8,233.979679436676,14.6237299647922,2.78423171424714,16,4.0,92,5.50245625,5.50245625,7.72796142,90.0,90.0,90.0,-6.598662164375,-2.9113241145,0.00395651609375,4.088,1e-07,4.27387541690619e-10,0,0,1.75356885461489,3.0664399328867,2.4148841662147,0.31071639828628,0.273528026681996,0.820584080045989,0.0,0.170955016676248,1.43666203481976,4.30998610445928,0.0,0.89791377176235,12.0,24.51965975,2.75,11.5,5.0,62.5,1.1625,1.1675,1.57375,1.1625,1.1175,2.3275,2.27,5.7631250000000005,5.1825,2.39175,1.0,4.0,4.0,1.75,2.25,0.0,4.0,906.25,13.3215,344.7625,988.4,0.890715,0.8725,3.392295,95.02245,84.86336999999999,228.5,2.391,93.02425,11.0,23.0989,2.0,15.0,6.0,84.0,1.6,1.2999999999999998,3.225,1.6,0.99,2.62,2.52,5.5821000000000005,5.12,2.876,3.0,5.0,5.0,1.0,4.0,0.0,5.0,895.0,42.607,878.4,2650.0,2.69857,0.17,10.56741,289.9901,236.97326,236.0,2.456,99.214,19.0,39.0983,4.0,16.0,7.0,87.0,2.2,2.03,3.69,2.2,1.52,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,0.0,6.0,1314.0,43.4,933.15,2740.15,2.7,0.92,10.79,293.4,237.0,326.0,3.39,140.976,8.0,15.9994,2.0,1.0,1.0,3.0,0.6,0.73,0.465,0.6,0.53,0.82,0.8,2.7882,2.42,0.734,0.0,1.0,1.0,1.0,0.0,0.0,1.0,419.0,0.793,54.75,90.15,0.00143,0.75,0.22259,3.4099,0.02674,90.0,0.934,41.762,52.2039018,358.9801138,300.5962399,159.8979359
23,344,mp-1285,Pt2 O4,64.7404117275227,10.7900686212538,11.6489793836949,6,3.0,58,3.15683565,4.54716258,4.51006709,90.0,90.0,90.0,-6.2489549,-0.927451319166667,0.0,0.6464,0.0,0.0,0,0,2.00925839212338,2.01788427456479,2.01500898041765,1.80377813073905e-05,1.11213379833034,2.90390491786256,0.278033449582585,0.278033449582585,1.03013316486734,2.68979215270917,0.257533291216836,0.257533291216836,31.33333333333333,75.69293333333334,3.333333333333333,14.0,5.999999999999999,79.0,0.85,0.92,1.21,0.85,1.0533333333333332,3.053333333333333,2.85,8.1538,6.893333333333333,2.9799999999999995,1.9266666666666667,7.333333333333333,5.0,1.6666666666666663,2.6666666666666665,3.0,4.333333333333333,1165.3333333333333,2.695333333333333,718.2166666666667,1426.8166666666664,7.134286666666666,0.6566666666666666,6.681726666666666,172.27326666666667,23.88449333333333,354.3333333333333,3.693333333333333,162.331,70.0,179.0806,4.0,6.0,3.0,24.0,0.7500000000000001,0.5700000000000001,2.2350000000000003,0.7500000000000001,0.47,1.16,1.41,0.6495000000000006,1.9400000000000004,1.89,5.78,4.0,3.0,1.0,4.0,9.0,5.0,446.0,5.707,1990.4,4010.0,21.39857,0.79,19.37741,506.5901,71.57325999999999,316.0,3.22,64.065,78.0,195.08,6.0,16.0,7.0,87.0,1.35,1.3,2.7,1.35,1.21,3.44,3.32,8.3703,7.54,3.61,5.78,10.0,6.0,2.0,4.0,9.0,6.0,1314.0,6.5,2045.15,4100.15,21.4,0.92,19.6,510.0,71.6,565.0,5.84,205.041,8.0,15.9994,2.0,10.0,4.0,63.0,0.6,0.73,0.465,0.6,0.74,2.28,1.91,7.7208,5.6,1.72,0.0,6.0,3.0,1.0,0.0,0.0,1.0,868.0,0.793,54.75,90.15,0.00143,0.13,0.22259,3.4099,0.02674,249.0,2.62,140.976,32.7169892,96.3946348,105.2179497,61.6353797
24,350,mp-12885,Ba1 Al2 Sb2 O7,214.955220869536,17.9129350724614,4.22410080231628,12,5.0,155,8.76911051059228,8.76911051059228,8.76911031124966,36.6309897748801,36.6309897748801,36.6309897971423,-7.12753517,-2.76962266510417,0.0,3.4109,0.0,0.0,0,0,1.73279201934097,2.81590155839109,2.14911469723045,0.201765938371585,0.372170537083883,1.11651161125165,0.093042634270971,0.176781005114844,1.57824516474867,4.73473549424602,0.394561291187168,0.74966645325562,20.0,45.5671565,3.0,14.166666666666668,6.083333333333334,77.83333333333333,0.9791666666666669,1.0208333333333333,1.128083333333333,0.9791666666666669,1.0683333333333334,2.6908333333333334,2.6566666666666667,6.675000000000001,5.945,2.77875,1.1666666666666663,5.0,5.0,2.0,3.0,1.6666666666666663,4.5,1043.75,6.25425,421.3333333333333,1039.2333333333331,1.8575008333333327,0.7386666666666667,5.8856775,75.57910833333332,45.098931666666665,258.25,2.71,107.20233333333334,48.0,121.3276,4.0,14.0,5.0,78.0,1.5499999999999998,1.25,2.9370000000000003,1.5499999999999998,0.96,2.55,2.24,4.8466000000000005,5.140000000000001,2.729,3.0,4.0,4.0,0.0,4.0,10.0,4.0,811.0,38.907,943.4,2650.0,6.68857,0.7160000000000001,19.64741,289.9901,236.97326,146.0,1.4900000000000002,127.022,56.0,137.327,6.0,16.0,7.0,87.0,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,10.0,6.0,1314.0,39.7,998.15,2740.15,6.69,0.92,19.87,293.4,237.0,326.0,3.39,140.976,8.0,15.9994,2.0,2.0,2.0,9.0,0.6,0.73,0.465,0.6,0.53,0.89,1.08,3.5237,2.4,0.881,0.0,2.0,2.0,2.0,0.0,0.0,2.0,503.0,0.793,54.75,90.15,0.00143,0.204,0.22259,3.4099,0.02674,180.0,1.9,13.954,32.5639112,290.4262158,223.6733768,119.6917759
25,381,mp-13133,K4 Ti2 O6,190.450559993529,15.8708799994608,3.03529082731535,12,3.0,63,5.45298663,6.10745827676207,6.10745807655082,110.556657039124,90.0,90.0,-6.92833898166667,-2.76894630759722,0.0,3.4121,0.0,0.0,0,0,1.76756128563339,3.17776101480145,2.62557812337836,0.211235460581413,0.252033913691988,0.882118697921958,0.021002826140999,0.168022609127992,1.31783088592467,4.61240810073633,0.109819240493722,0.878553923949777,14.0,29.01246666666667,3.0,9.0,4.5,51.66666666666666,1.2666666666666666,1.2616666666666665,1.8925,1.2666666666666666,1.2366666666666666,2.25,2.2366666666666664,5.6372,5.151666666666666,2.2796666666666665,1.0,4.0,3.6666666666666665,1.6666666666666663,2.0,0.3333333333333333,3.6666666666666665,906.5,17.296499999999998,461.7,982.8166666666668,1.0440483333333332,0.7966666666666666,3.464295,98.49495,37.79670333333333,232.8333333333333,2.429666666666667,87.949,14.0,31.8806,2.0,15.0,6.0,84.0,1.6,1.2999999999999998,3.225,1.6,0.77,2.62,2.52,5.5821000000000005,5.12,2.876,4.0,5.0,5.0,1.0,4.0,2.0,5.0,895.0,42.607,1878.4,3470.0,4.53857,0.4,15.22741,417.5901,102.37326,380.0,3.916,132.976,22.0,47.88,4.0,16.0,7.0,87.0,2.2,2.03,3.69,2.2,1.52,3.44,3.32,8.3703,7.54,3.61,4.0,6.0,6.0,2.0,4.0,2.0,6.0,1314.0,43.4,1933.15,3560.15,4.54,0.92,15.45,421.0,102.4,470.0,4.85,140.976,8.0,15.9994,2.0,1.0,1.0,3.0,0.6,0.73,0.465,0.6,0.75,0.82,0.8,2.7882,2.42,0.734,0.0,1.0,1.0,1.0,0.0,0.0,1.0,419.0,0.793,54.75,90.15,0.00143,0.52,0.22259,3.4099,0.02674,90.0,0.934,8.0,16.5776675,310.7579701,245.1177406,109.8050585
26,404,mp-13334,Zn2 Sn2 O6,117.570078783803,11.7570078783803,6.55676482684991,10,5.0,161,5.65912197814546,5.65912197814546,5.65912175951923,56.4280950360009,56.4280950360009,56.4280920996718,-5.962064889,-1.94018856925,0.041423655,1.081,0.0003536,3.00756794294769e-06,0,0,2.02569281107429,2.35586475302618,2.1476182662545,0.016171468721237,0.748489759557118,1.76915761349864,0.340222617980508,0.272178094384407,1.3421253060601,3.17229617796023,0.610056957300044,0.488045565840035,20.8,46.41964,3.0,14.8,6.0,82.0,0.92,0.97,1.031,0.92,1.012,2.786,2.656,6.691,6.274,2.8488,1.6880000000000002,6.8,4.6,2.0,2.8,4.0,4.4,1111.4,3.2958000000000003,272.43,798.5500000000001,2.888858,0.6754,3.0037540000000007,84.26594,36.536044,236.0,2.47,94.04528,42.0,102.7106,3.0,4.0,3.0,18.0,0.85,0.6799999999999999,1.4149999999999998,0.85,0.52,1.79,1.88,4.6188,3.24,2.02,4.44,8.0,5.0,0.0,4.0,10.0,4.0,605.0,6.907,638.0,2453.0,7.30857,0.6930000000000001,7.09941,292.3901,115.97326,171.0,1.79,200.976,50.0,118.71,5.0,16.0,7.0,87.0,1.45,1.41,1.88,1.45,1.21,3.44,3.32,8.3703,7.54,3.61,4.44,12.0,6.0,2.0,4.0,10.0,6.0,1314.0,7.7,692.75,2543.15,7.31,0.92,7.322,295.8,116.0,302.0,3.14,140.976,8.0,15.9994,2.0,12.0,4.0,69.0,0.6,0.73,0.465,0.6,0.69,1.65,1.44,3.7515,4.3,1.59,0.0,4.0,1.0,2.0,0.0,0.0,2.0,709.0,0.793,54.75,90.15,0.00143,0.227,0.22259,3.4099,0.02674,131.0,1.35,-60.0,31.7519712,204.2288435,195.8219362,93.0206243
27,412,mp-1342,Ba1 O1,43.4535752050039,21.726787602502,5.85922967074569,2,7.0,225,3.94621002955085,3.94620947466182,3.94621046,59.9999917402444,59.9999963916914,59.999992943014,-6.25711068,-2.824278854375,0.0,2.0906,0.0,0.0,0,0,2.79039170951816,2.79039170951816,2.79039170951816,0.0,0.184104529080929,1.47283623264744,0.0,0.138078396810697,0.682683599171993,5.46146879337594,0.0,0.512012699378995,32.0,76.6632,4.0,9.0,4.5,48.0,1.375,1.355,1.9335,1.375,1.35,2.165,2.2,6.4201,4.97,2.2455,1.0,4.0,4.0,2.0,2.0,0.0,4.0,908.5,20.2465,526.45,1001.65,1.750715,0.562,3.986295,72.70495,9.21337,214.5,2.26,77.465,48.0,121.3276,4.0,14.0,5.0,78.0,1.5499999999999998,1.25,2.9370000000000003,1.5499999999999998,0.28,2.55,2.24,3.9004,5.140000000000001,2.729,2.0,4.0,4.0,0.0,4.0,0.0,4.0,811.0,38.907,943.4,1823.0,3.49857,0.7160000000000001,7.52741,138.5901,18.37326,69.0,0.7200000000000002,127.022,56.0,137.327,6.0,16.0,7.0,87.0,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,2.0,6.0,6.0,2.0,4.0,0.0,6.0,1314.0,39.7,998.15,1913.15,3.5,0.92,7.75,142.0,18.4,249.0,2.62,140.976,8.0,15.9994,2.0,2.0,2.0,9.0,0.6,0.73,0.465,0.6,1.21,0.89,1.08,4.4699,2.4,0.881,0.0,2.0,2.0,2.0,0.0,0.0,2.0,503.0,0.793,54.75,90.15,0.00143,0.204,0.22259,3.4099,0.02674,180.0,1.9,13.954,-6.583699,74.8251048,47.0342403,15.8638324
29,433,mp-13641,Ti2 Cd2 O6,119.044147779614,11.9044147779614,5.81046230652629,10,5.0,148,5.82305272566268,5.82305358800091,5.8230521712002,53.6984307892831,53.6984184618253,53.6984171856028,-7.411338015,-2.67964843291667,0.0,2.9057,0.0,0.0,0,0,1.88993815331423,2.4189770779626,2.15524143775873,0.038147836858861,0.571216655907256,1.57924604868477,0.201605878555502,0.268807838074003,1.1703027472293,3.23554288939865,0.41304802843387,0.550730704578493,18.8,41.65784,3.0,12.8,5.800000000000001,74.8,0.95,0.998,1.238,0.95,1.06,2.71,2.644,6.4331,6.08,2.746,1.6880000000000002,6.8,4.199999999999999,2.0,2.4,2.4,4.4,1093.8,4.835800000000001,538.2900000000001,973.75,2.6388580000000004,0.7020000000000001,4.461954,106.15994,23.756044,265.8,2.774,72.1856,40.0,96.4116,3.0,12.0,3.0,44.0,0.95,0.75,2.115,0.95,0.4599999999999999,1.9,1.92,5.234400000000001,4.09,2.23,4.44,8.0,5.0,0.0,4.0,10.0,4.0,655.0,13.807,1878.4,3470.0,8.648570000000001,0.6900000000000001,15.22741,417.5901,96.77326,358.0,3.69,210.976,48.0,112.411,5.0,16.0,7.0,87.0,1.55,1.48,2.58,1.55,1.21,3.44,3.32,8.3703,7.54,3.61,4.44,12.0,6.0,2.0,4.0,10.0,6.0,1314.0,14.6,1933.15,3560.15,8.65,0.92,15.45,421.0,96.8,470.0,4.85,140.976,8.0,15.9994,2.0,4.0,4.0,43.0,0.6,0.73,0.465,0.6,0.75,1.54,1.4,3.1359,3.45,1.38,0.0,4.0,1.0,2.0,0.0,0.0,2.0,659.0,0.793,54.75,90.15,0.00143,0.23,0.22259,3.4099,0.02674,112.0,1.16,-70.0,30.1953735,210.309203,196.1518385,93.2881344
31,437,mp-13660,Ca4 Sb2 O1,180.034503485437,25.7192147836338,3.87229351923513,7,4.0,139,4.70004730921033,4.70004795039378,8.8014648634452,105.486056451315,105.486056225873,90.0000009113836,-4.81437742142857,-1.78193589125,0.0,0.9079,0.0,0.0,0,0,2.35002381490103,3.35023376070097,3.08685365397521,0.141260863726337,0.244397596839315,1.05535325907886,0.111089816745143,0.099980835070629,1.62325357168582,7.00950405955242,0.737842532584465,0.664058279326018,27.142857142857142,59.97591428571428,4.0,7.714285714285714,3.8571428571428568,40.71428571428571,1.5285714285714282,1.4985714285714284,2.285,1.5285714285714282,1.0814285714285714,1.6485714285714284,1.754285714285714,4.344585714285714,3.72,1.6734285714285717,2.0,3.4285714285714284,3.4285714285714284,2.0,1.4285714285714284,2.8571428571428568,2.571428571428571,763.142857142857,15.027571428571427,901.6642857142856,1652.15,2.797347142857143,0.5514285714285714,10.58894142857143,110.1271285714286,121.23239142857145,212.1428571428571,2.211428571428572,50.367714285714285,43.0,105.7606,3.0,14.0,5.0,80.0,1.2000000000000002,1.01,2.535,1.2000000000000002,0.3099999999999999,2.44,2.15,5.3575,5.34,2.576,3.0,4.0,4.0,0.0,4.0,10.0,4.0,724.0,22.007,1057.4,2133.0,6.68857,0.7100000000000001,19.64741,149.89010000000002,199.97326,84.0,0.91,138.606,51.0,121.76,5.0,16.0,7.0,87.0,1.8,1.74,3.0,1.8,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,10.0,6.0,1314.0,22.8,1112.15,2223.15,6.69,0.92,19.87,153.3,200.0,262.0,2.75,140.976,8.0,15.9994,2.0,2.0,2.0,7.0,0.6,0.73,0.465,0.6,0.9,1.0,1.17,3.0128,2.2,1.034,0.0,2.0,2.0,2.0,0.0,0.0,2.0,590.0,0.793,54.75,90.15,0.00143,0.21,0.22259,3.4099,0.02674,178.0,1.84,2.37,-18.310696,245.8376153,161.9633473,55.4405886
32,478,mp-13875,Al32 Pb36 O84,2444.18202170505,16.0801448796385,6.56730899863153,152,7.0,205,13.470318,13.470318,13.470318,90.0,90.0,90.0,-6.92339052625,-2.5218407050329,0.0,2.8716,0.0026254,1.07414258704371e-06,0,0,1.73913658245514,2.76306133802385,2.10597073875068,0.122428545215235,0.657888809311454,1.65290471991186,0.147288539398087,0.180019325930995,1.61084964490409,4.04715955560481,0.360637980202409,0.440779753580722,26.57894736842105,63.59578189473683,3.1578947368421053,14.894736842105264,6.105263157894736,82.63157894736842,1.0210526315789474,1.0,1.1046052631578946,1.0210526315789474,1.133157894736842,2.6663157894736846,2.634736842105263,6.49025,5.770526315789474,2.773684210526316,1.2094736842105265,4.894736842105264,4.894736842105264,2.0,2.894736842105264,2.3684210526315788,4.894736842105264,1017.421052631579,3.7961315789473686,368.9684210526316,1103.492105263158,3.269211315789473,0.7286842105263158,3.5311944736842107,105.73968157894735,58.27004052631578,252.65789473684208,2.642368421052632,94.85198947368424,74.0,191.2006,4.0,3.0,2.0,14.0,1.2000000000000002,0.74,1.6249999999999998,1.2000000000000002,0.96,1.83,1.68,4.8466000000000005,4.3100000000000005,1.997,3.0,3.0,3.0,0.0,3.0,10.0,3.0,736.0,7.507000000000001,878.4,2650.0,11.39857,0.79,10.56741,289.9901,236.97326,130.0,1.3600000000000003,106.5556,82.0,207.2,6.0,16.0,7.0,87.0,1.8,1.47,2.09,1.8,1.49,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,10.0,6.0,1314.0,8.3,933.15,2740.15,11.4,0.92,10.79,293.4,237.0,326.0,3.39,140.976,8.0,15.9994,2.0,13.0,5.0,73.0,0.6,0.73,0.465,0.6,0.53,1.61,1.64,3.5237,3.23,1.613,0.0,3.0,3.0,2.0,1.0,0.0,3.0,578.0,0.793,54.75,90.15,0.00143,0.13,0.22259,3.4099,0.02674,196.0,2.03,34.4204,295.785295,3961.6741145,2919.8044219,1484.2875294
33,487,mp-1394,Rb4 O2,154.623607662615,25.7706012771025,4.01507732366696,6,7.0,225,4.77067119,4.79638921,6.75743536,90.0,90.0,90.0,-3.43300850333333,-1.13042288458333,0.003169586666667,1.3192,0.0,0.0,0,0,2.92102759565619,2.9475189874196,2.92824515511095,0.000133088023517,0.103477083751089,1.06064010844867,0.0,0.077607812813317,0.664163215723878,6.80767296116975,0.0,0.498122411792908,27.33333333333333,62.31166666666667,4.0,6.0,3.0,31.666666666666668,1.7666666666666666,1.6833333333333331,2.8883333333333328,1.7666666666666666,1.5099999999999998,1.6933333333333331,1.6399999999999997,4.9158333333333335,4.073333333333333,1.6739999999999997,0.6666666666666666,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,706.6666666666666,31.797666666666665,226.28333333333333,669.4833333333332,1.0204766666666667,0.5486666666666666,1.53553,49.28063333333333,38.80891333333333,140.33333333333331,1.4413333333333331,78.24799999999999,29.0,69.4684,3.0,15.0,6.0,83.0,1.75,1.4300000000000002,3.635,1.75,0.4499999999999999,2.62,2.52,5.1817,5.2,2.904,1.0,5.0,5.0,1.0,4.0,0.0,5.0,911.0,46.507,257.3,869.0,1.52857,0.557,1.96941,68.8061,58.173260000000006,163.0,1.7680000000000002,94.092,37.0,85.4678,5.0,16.0,7.0,87.0,2.35,2.16,4.1,2.35,1.66,3.44,3.32,8.3703,7.54,3.61,1.0,6.0,6.0,2.0,4.0,0.0,6.0,1314.0,47.3,312.05,959.15,1.53,0.92,2.192,72.216,58.2,249.0,2.62,140.976,8.0,15.9994,2.0,1.0,1.0,4.0,0.6,0.73,0.465,0.6,1.21,0.82,0.8,3.1886,2.34,0.706,0.0,1.0,1.0,1.0,0.0,0.0,1.0,403.0,0.793,54.75,90.15,0.00143,0.363,0.22259,3.4099,0.02674,86.0,0.852,46.884,-16.9956408,134.1691528,72.2211357,23.255105
34,500,mp-13979,Ca8 Nb8 O28,569.605619609044,12.9455822638419,4.4074348711732,44,2.0,4,5.51077108,7.73106055146333,13.5120375149108,81.6772967340075,90.0,90.0,-8.64748257477273,-3.29833431852273,0.0,3.011,0.0,0.0,0,0,1.82188147954266,2.92353415970432,2.29378899247867,0.07571440946367,0.3932545471615,1.24998766776334,0.056179221023071,0.238761689348053,1.1550730163266,3.67148208760956,0.165010430903801,0.701294331341153,16.181818181818183,34.360414545454546,2.909090909090909,11.454545454545457,5.545454545454545,65.18181818181817,0.9727272727272728,1.0245454545454546,1.3431818181818185,0.9727272727272728,1.1190909090909091,2.6618181818181816,2.6945454545454544,6.511118181818182,5.925454545454546,2.741636363636364,1.272727272727273,5.090909090909092,4.727272727272728,1.818181818181818,2.5454545454545454,0.7272727272727273,4.363636363636363,1062.0,7.504636363636363,735.4409090909091,1288.6954545454546,1.8409100000000005,0.7472727272727273,6.494375454545454,154.04266363636364,46.1442890909091,322.8181818181818,3.378181818181818,106.23689090909092,33.0,76.90698,3.0,14.0,5.0,80.0,1.2000000000000002,1.01,2.535,1.2000000000000002,0.4299999999999999,2.44,2.15,5.3575,5.34,2.576,5.0,4.0,4.0,1.0,4.0,4.0,5.0,724.0,22.007,2686.4,4925.0,8.568570000000001,0.66,26.17741,678.5901,199.97326,548.0,5.73,138.606,41.0,92.90638,5.0,16.0,7.0,87.0,1.8,1.74,3.0,1.8,1.21,3.44,3.32,8.3703,7.54,3.61,5.0,6.0,6.0,2.0,4.0,4.0,6.0,1314.0,22.8,2741.15,5015.15,8.57,0.92,26.4,682.0,200.0,726.0,7.57,140.976,8.0,15.9994,2.0,2.0,2.0,7.0,0.6,0.73,0.465,0.6,0.78,1.0,1.17,3.0128,2.2,1.034,0.0,2.0,2.0,1.0,0.0,0.0,1.0,590.0,0.793,54.75,90.15,0.00143,0.26,0.22259,3.4099,0.02674,178.0,1.84,2.37,153.5900352,857.5956186,835.0681394,410.8687208
